datetime,symbol,open,high,low,close,volume
2025-11-25 17:55:00+00:00,COMEX:GC1!,4142.6,4144.6,4141.9,4142.8,221.0
2025-11-25 18:00:00+00:00,COMEX:GC1!,4142.8,4147.9,4142.8,4145.9,204.0
2025-11-25 18:05:00+00:00,COMEX:GC1!,4146.4,4147.2,4143.8,4146.2,142.0
2025-11-25 18:10:00+00:00,COMEX:GC1!,4146.6,4147.7,4139.0,4143.4,359.0
2025-11-25 18:15:00+00:00,COMEX:GC1!,4142.7,4143.7,4138.8,4142.2,127.0
2025-11-25 18:20:00+00:00,COMEX:GC1!,4142.1,4142.7,4139.7,4141.8,131.0
2025-11-25 18:25:00+00:00,COMEX:GC1!,4141.8,4142.4,4139.1,4140.3,352.0
2025-11-25 18:30:00+00:00,COMEX:GC1!,4140.1,4143.6,4139.8,4142.0,208.0
2025-11-25 18:35:00+00:00,COMEX:GC1!,4142.3,4142.5,4132.1,4136.7,147.0
2025-11-25 18:40:00+00:00,COMEX:GC1!,4137.0,4138.2,4134.7,4136.0,70.0
2025-11-25 18:45:00+00:00,COMEX:GC1!,4136.9,4138.5,4136.0,4137.2,58.0
2025-11-25 18:50:00+00:00,COMEX:GC1!,4137.3,4138.6,4136.8,4137.3,70.0
2025-11-25 18:55:00+00:00,COMEX:GC1!,4136.9,4137.4,4128.3,4131.7,278.0
2025-11-25 19:00:00+00:00,COMEX:GC1!,4131.7,4137.1,4128.6,4131.0,382.0
2025-11-25 19:05:00+00:00,COMEX:GC1!,4130.9,4136.0,4130.9,4135.6,125.0
2025-11-25 19:10:00+00:00,COMEX:GC1!,4135.6,4137.1,4134.7,4136.6,93.0
2025-11-25 19:15:00+00:00,COMEX:GC1!,4135.9,4136.1,4130.8,4132.2,121.0
2025-11-25 19:20:00+00:00,COMEX:GC1!,4131.4,4133.2,4126.6,4127.0,170.0
2025-11-25 19:25:00+00:00,COMEX:GC1!,4127.5,4128.9,4125.6,4127.4,161.0
2025-11-25 19:30:00+00:00,COMEX:GC1!,4127.7,4130.5,4127.4,4128.4,97.0
2025-11-25 19:35:00+00:00,COMEX:GC1!,4129.0,4131.0,4126.9,4127.5,43.0
2025-11-25 19:40:00+00:00,COMEX:GC1!,4127.2,4131.4,4126.8,4129.8,53.0
2025-11-25 19:45:00+00:00,COMEX:GC1!,4129.5,4130.1,4126.9,4127.8,44.0
2025-11-25 19:50:00+00:00,COMEX:GC1!,4128.7,4130.3,4127.5,4129.3,53.0
2025-11-25 19:55:00+00:00,COMEX:GC1!,4128.9,4131.9,4128.3,4131.7,71.0
2025-11-25 20:00:00+00:00,COMEX:GC1!,4131.9,4135.0,4131.3,4134.3,123.0
2025-11-25 20:05:00+00:00,COMEX:GC1!,4134.4,4136.0,4132.2,4133.7,155.0
2025-11-25 20:10:00+00:00,COMEX:GC1!,4133.6,4135.0,4131.4,4134.3,69.0
2025-11-25 20:15:00+00:00,COMEX:GC1!,4134.9,4136.0,4133.8,4133.8,79.0
2025-11-25 20:20:00+00:00,COMEX:GC1!,4133.8,4134.9,4131.5,4132.3,81.0
2025-11-25 20:25:00+00:00,COMEX:GC1!,4132.2,4134.2,4131.0,4131.2,71.0
2025-11-25 20:30:00+00:00,COMEX:GC1!,4130.2,4131.4,4128.5,4130.9,149.0
2025-11-25 20:35:00+00:00,COMEX:GC1!,4130.0,4131.3,4129.4,4131.3,79.0
2025-11-25 20:40:00+00:00,COMEX:GC1!,4131.5,4134.1,4131.0,4133.3,99.0
2025-11-25 20:45:00+00:00,COMEX:GC1!,4133.0,4133.0,4129.2,4129.5,104.0
2025-11-25 20:50:00+00:00,COMEX:GC1!,4129.8,4131.5,4128.1,4128.1,106.0
2025-11-25 20:55:00+00:00,COMEX:GC1!,4128.4,4130.5,4128.1,4129.2,108.0
2025-11-25 21:00:00+00:00,COMEX:GC1!,4129.1,4129.3,4124.4,4125.3,130.0
2025-11-25 21:05:00+00:00,COMEX:GC1!,4125.5,4128.5,4125.1,4126.9,153.0
2025-11-25 21:10:00+00:00,COMEX:GC1!,4126.9,4129.0,4126.9,4128.6,63.0
2025-11-25 21:15:00+00:00,COMEX:GC1!,4129.0,4129.1,4127.0,4127.3,58.0
2025-11-25 21:20:00+00:00,COMEX:GC1!,4127.1,4128.5,4126.9,4127.9,69.0
2025-11-25 21:25:00+00:00,COMEX:GC1!,4127.4,4127.7,4126.5,4127.2,51.0
2025-11-25 21:30:00+00:00,COMEX:GC1!,4126.9,4128.3,4126.4,4127.7,21.0
2025-11-25 21:35:00+00:00,COMEX:GC1!,4127.0,4128.3,4126.7,4128.1,15.0
2025-11-25 21:40:00+00:00,COMEX:GC1!,4128.3,4129.0,4127.9,4128.1,21.0
2025-11-25 21:45:00+00:00,COMEX:GC1!,4127.7,4128.0,4127.3,4127.3,11.0
2025-11-25 21:50:00+00:00,COMEX:GC1!,4126.5,4127.8,4126.0,4127.8,23.0
2025-11-25 21:55:00+00:00,COMEX:GC1!,4127.2,4128.0,4126.1,4126.3,60.0
2025-11-25 23:00:00+00:00,COMEX:GC1!,4167.0,4169.6,4165.7,4169.4,191.0
2025-11-25 23:05:00+00:00,COMEX:GC1!,4168.3,4170.1,4166.6,4166.6,92.0
2025-11-25 23:10:00+00:00,COMEX:GC1!,4167.0,4168.1,4165.9,4167.3,93.0
2025-11-25 23:15:00+00:00,COMEX:GC1!,4167.7,4172.4,4166.0,4167.5,449.0
2025-11-25 23:20:00+00:00,COMEX:GC1!,4168.7,4169.1,4167.2,4168.2,54.0
2025-11-25 23:25:00+00:00,COMEX:GC1!,4167.8,4168.1,4166.1,4167.7,117.0
2025-11-25 23:30:00+00:00,COMEX:GC1!,4167.7,4167.7,4163.6,4166.8,334.0
2025-11-25 23:35:00+00:00,COMEX:GC1!,4166.2,4170.0,4165.7,4168.3,156.0
2025-11-25 23:40:00+00:00,COMEX:GC1!,4169.3,4169.3,4167.4,4167.7,54.0
2025-11-25 23:45:00+00:00,COMEX:GC1!,4167.5,4167.5,4165.0,4165.9,107.0
2025-11-25 23:50:00+00:00,COMEX:GC1!,4166.1,4167.6,4165.2,4166.4,102.0
2025-11-25 23:55:00+00:00,COMEX:GC1!,4166.0,4167.6,4165.9,4167.6,59.0
2025-11-26 00:00:00+00:00,COMEX:GC1!,4167.9,4170.0,4166.4,4169.4,245.0
2025-11-26 00:05:00+00:00,COMEX:GC1!,4169.1,4173.3,4167.3,4172.6,240.0
2025-11-26 00:10:00+00:00,COMEX:GC1!,4172.8,4174.3,4172.3,4172.5,237.0
2025-11-26 00:15:00+00:00,COMEX:GC1!,4172.3,4174.5,4172.2,4172.9,153.0
2025-11-26 00:20:00+00:00,COMEX:GC1!,4173.2,4176.4,4171.8,4175.3,240.0
2025-11-26 00:25:00+00:00,COMEX:GC1!,4175.6,4177.1,4174.1,4176.0,268.0
2025-11-26 00:30:00+00:00,COMEX:GC1!,4176.4,4176.8,4171.5,4173.1,215.0
2025-11-26 00:35:00+00:00,COMEX:GC1!,4173.3,4175.0,4172.6,4174.4,107.0
2025-11-26 00:40:00+00:00,COMEX:GC1!,4174.9,4175.6,4173.2,4174.0,118.0
2025-11-26 00:45:00+00:00,COMEX:GC1!,4174.3,4174.7,4170.5,4171.1,208.0
2025-11-26 00:50:00+00:00,COMEX:GC1!,4171.4,4172.5,4169.0,4172.5,384.0
2025-11-26 00:55:00+00:00,COMEX:GC1!,4172.5,4178.7,4172.3,4177.2,447.0
2025-11-26 01:00:00+00:00,COMEX:GC1!,4177.6,4178.5,4172.9,4176.0,744.0
2025-11-26 01:05:00+00:00,COMEX:GC1!,4175.8,4180.3,4174.6,4178.1,500.0
2025-11-26 01:10:00+00:00,COMEX:GC1!,4178.3,4178.9,4174.0,4175.2,402.0
2025-11-26 01:15:00+00:00,COMEX:GC1!,4175.0,4179.3,4175.0,4179.3,291.0
2025-11-26 01:20:00+00:00,COMEX:GC1!,4179.5,4181.9,4179.4,4179.8,330.0
2025-11-26 01:25:00+00:00,COMEX:GC1!,4179.8,4181.7,4179.3,4179.8,236.0
2025-11-26 01:30:00+00:00,COMEX:GC1!,4179.7,4183.0,4177.6,4181.9,546.0
2025-11-26 01:35:00+00:00,COMEX:GC1!,4181.8,4183.9,4181.7,4183.9,247.0
2025-11-26 01:40:00+00:00,COMEX:GC1!,4184.0,4186.4,4183.7,4185.1,564.0
2025-11-26 01:45:00+00:00,COMEX:GC1!,4185.0,4187.3,4184.7,4186.5,491.0
2025-11-26 01:50:00+00:00,COMEX:GC1!,4186.5,4187.5,4184.2,4185.0,345.0
2025-11-26 01:55:00+00:00,COMEX:GC1!,4185.2,4185.5,4182.6,4183.0,292.0
2025-11-26 02:00:00+00:00,COMEX:GC1!,4183.0,4185.7,4181.9,4185.4,323.0
2025-11-26 02:05:00+00:00,COMEX:GC1!,4185.8,4188.7,4185.0,4187.7,588.0
2025-11-26 02:10:00+00:00,COMEX:GC1!,4187.6,4187.8,4183.5,4185.3,637.0
2025-11-26 02:15:00+00:00,COMEX:GC1!,4185.1,4191.3,4185.1,4190.8,787.0
2025-11-26 02:20:00+00:00,COMEX:GC1!,4190.5,4193.2,4190.0,4191.9,623.0
2025-11-26 02:25:00+00:00,COMEX:GC1!,4191.8,4200.8,4191.1,4197.6,1479.0
2025-11-26 02:30:00+00:00,COMEX:GC1!,4197.5,4201.4,4195.1,4198.2,1448.0
2025-11-26 02:35:00+00:00,COMEX:GC1!,4198.6,4200.7,4193.6,4194.3,603.0
2025-11-26 02:40:00+00:00,COMEX:GC1!,4194.5,4199.1,4194.5,4197.1,767.0
2025-11-26 02:45:00+00:00,COMEX:GC1!,4197.4,4200.3,4197.2,4199.7,485.0
2025-11-26 02:50:00+00:00,COMEX:GC1!,4200.0,4201.8,4198.6,4199.8,606.0
2025-11-26 02:55:00+00:00,COMEX:GC1!,4199.7,4200.3,4196.3,4196.9,329.0
2025-11-26 03:00:00+00:00,COMEX:GC1!,4197.0,4199.3,4195.0,4197.0,488.0
2025-11-26 03:05:00+00:00,COMEX:GC1!,4197.1,4202.3,4195.6,4201.8,756.0
2025-11-26 03:10:00+00:00,COMEX:GC1!,4201.5,4204.5,4200.1,4200.6,717.0
2025-11-26 03:15:00+00:00,COMEX:GC1!,4200.5,4201.3,4199.1,4199.7,316.0
2025-11-26 03:20:00+00:00,COMEX:GC1!,4199.7,4200.4,4199.1,4200.0,174.0
2025-11-26 03:25:00+00:00,COMEX:GC1!,4199.7,4200.9,4198.2,4199.4,320.0
2025-11-26 03:30:00+00:00,COMEX:GC1!,4200.0,4200.8,4198.1,4198.7,224.0
2025-11-26 03:35:00+00:00,COMEX:GC1!,4198.8,4201.8,4198.3,4201.0,225.0
