datetime,symbol,open,high,low,close,volume
2025-05-21 23:00:00+00:00,COMEX:GC1!,3319.5,3325.9,3319.1,3321.7,3241.0
2025-05-22 00:00:00+00:00,COMEX:GC1!,3321.7,3328.1,3320.9,3325.2,4417.0
2025-05-22 01:00:00+00:00,COMEX:GC1!,3325.1,3344.2,3321.2,3339.0,13168.0
2025-05-22 02:00:00+00:00,COMEX:GC1!,3338.8,3346.6,3337.5,3342.3,7286.0
2025-05-22 03:00:00+00:00,COMEX:GC1!,3342.6,3346.8,3335.4,3335.9,5315.0
2025-05-22 04:00:00+00:00,COMEX:GC1!,3336.1,3340.4,3333.4,3339.6,3750.0
2025-05-22 05:00:00+00:00,COMEX:GC1!,3339.7,3340.6,3327.4,3333.5,5293.0
2025-05-22 06:00:00+00:00,COMEX:GC1!,3333.8,3337.2,3326.5,3327.6,6723.0
2025-05-22 07:00:00+00:00,COMEX:GC1!,3327.9,3331.8,3323.4,3328.3,9912.0
2025-05-22 08:00:00+00:00,COMEX:GC1!,3328.3,3330.2,3310.5,3311.7,13229.0
2025-05-22 09:00:00+00:00,COMEX:GC1!,3311.5,3313.7,3303.8,3305.4,9384.0
2025-05-22 10:00:00+00:00,COMEX:GC1!,3305.2,3308.3,3288.5,3289.7,11505.0
2025-05-22 11:00:00+00:00,COMEX:GC1!,3289.6,3315.0,3282.2,3314.4,16434.0
2025-05-22 12:00:00+00:00,COMEX:GC1!,3314.4,3314.8,3300.7,3303.9,14281.0
2025-05-22 13:00:00+00:00,COMEX:GC1!,3303.9,3316.0,3285.8,3286.9,20933.0
2025-05-22 14:00:00+00:00,COMEX:GC1!,3286.8,3304.2,3277.8,3296.3,19969.0
2025-05-22 15:00:00+00:00,COMEX:GC1!,3296.5,3298.3,3280.5,3294.0,13500.0
2025-05-22 16:00:00+00:00,COMEX:GC1!,3294.2,3304.1,3290.0,3300.9,6994.0
2025-05-22 17:00:00+00:00,COMEX:GC1!,3301.0,3301.1,3289.5,3295.6,8010.0
2025-05-22 18:00:00+00:00,COMEX:GC1!,3295.7,3297.9,3291.8,3293.6,2813.0
2025-05-22 19:00:00+00:00,COMEX:GC1!,3293.7,3296.8,3287.7,3290.4,4118.0
2025-05-22 20:00:00+00:00,COMEX:GC1!,3290.5,3295.5,3289.5,3295.1,2355.0
2025-05-22 22:00:00+00:00,COMEX:GC1!,3295.1,3299.6,3293.9,3297.8,1673.0
2025-05-22 23:00:00+00:00,COMEX:GC1!,3297.8,3302.2,3297.3,3300.0,2094.0
2025-05-23 00:00:00+00:00,COMEX:GC1!,3300.1,3309.5,3285.5,3299.8,10478.0
2025-05-23 01:00:00+00:00,COMEX:GC1!,3299.9,3306.0,3294.4,3303.8,7782.0
2025-05-23 02:00:00+00:00,COMEX:GC1!,3304.2,3304.5,3289.3,3295.5,5039.0
2025-05-23 03:00:00+00:00,COMEX:GC1!,3295.7,3302.4,3295.2,3301.4,3016.0
2025-05-23 04:00:00+00:00,COMEX:GC1!,3301.3,3316.0,3301.2,3313.0,6131.0
2025-05-23 05:00:00+00:00,COMEX:GC1!,3313.2,3325.4,3311.9,3323.5,7698.0
2025-05-23 06:00:00+00:00,COMEX:GC1!,3323.4,3332.0,3322.7,3330.9,10355.0
2025-05-23 07:00:00+00:00,COMEX:GC1!,3331.0,3334.4,3326.1,3328.9,6228.0
2025-05-23 08:00:00+00:00,COMEX:GC1!,3328.7,3329.3,3322.2,3326.2,5231.0
2025-05-23 09:00:00+00:00,COMEX:GC1!,3326.4,3334.1,3324.7,3328.5,5350.0
2025-05-23 10:00:00+00:00,COMEX:GC1!,3328.5,3331.9,3322.7,3328.2,4537.0
2025-05-23 11:00:00+00:00,COMEX:GC1!,3328.4,3350.6,3324.5,3348.3,17126.0
2025-05-23 12:00:00+00:00,COMEX:GC1!,3348.5,3361.0,3344.3,3357.6,25508.0
2025-05-23 13:00:00+00:00,COMEX:GC1!,3357.7,3365.7,3337.1,3340.2,25440.0
2025-05-23 14:00:00+00:00,COMEX:GC1!,3339.9,3360.2,3336.2,3359.7,18725.0
2025-05-23 15:00:00+00:00,COMEX:GC1!,3359.7,3362.8,3352.1,3361.6,12510.0
2025-05-23 16:00:00+00:00,COMEX:GC1!,3361.8,3364.8,3357.2,3359.4,8078.0
2025-05-23 17:00:00+00:00,COMEX:GC1!,3359.6,3366.5,3357.2,3363.0,8269.0
2025-05-23 18:00:00+00:00,COMEX:GC1!,3363.1,3366.5,3360.8,3361.7,4071.0
2025-05-23 19:00:00+00:00,COMEX:GC1!,3361.9,3365.7,3358.2,3360.4,5556.0
2025-05-23 20:00:00+00:00,COMEX:GC1!,3360.2,3361.6,3355.9,3357.7,3098.0
2025-05-25 22:00:00+00:00,COMEX:GC1!,3355.6,3356.0,3339.4,3342.5,6748.0
2025-05-25 23:00:00+00:00,COMEX:GC1!,3342.7,3349.2,3340.1,3341.5,2984.0
2025-05-26 00:00:00+00:00,COMEX:GC1!,3341.5,3344.7,3329.3,3340.4,5982.0
2025-05-26 01:00:00+00:00,COMEX:GC1!,3340.5,3346.1,3333.5,3343.3,5324.0
2025-05-26 02:00:00+00:00,COMEX:GC1!,3343.2,3355.3,3341.3,3347.0,5500.0
2025-05-26 03:00:00+00:00,COMEX:GC1!,3347.1,3348.8,3342.6,3346.0,3014.0
2025-05-26 04:00:00+00:00,COMEX:GC1!,3346.0,3349.7,3344.8,3348.6,2221.0
2025-05-26 05:00:00+00:00,COMEX:GC1!,3348.8,3350.8,3343.6,3346.5,3858.0
2025-05-26 06:00:00+00:00,COMEX:GC1!,3346.6,3346.8,3336.0,3336.4,5049.0
2025-05-26 07:00:00+00:00,COMEX:GC1!,3336.3,3338.1,3331.5,3336.6,5642.0
2025-05-26 08:00:00+00:00,COMEX:GC1!,3336.7,3338.8,3330.0,3333.2,4862.0
2025-05-26 09:00:00+00:00,COMEX:GC1!,3333.5,3335.8,3322.9,3328.3,6491.0
2025-05-26 10:00:00+00:00,COMEX:GC1!,3328.3,3333.1,3328.2,3331.2,2350.0
2025-05-26 11:00:00+00:00,COMEX:GC1!,3331.2,3334.3,3328.9,3332.9,1495.0
2025-05-26 12:00:00+00:00,COMEX:GC1!,3332.9,3335.0,3326.1,3334.2,3232.0
2025-05-26 13:00:00+00:00,COMEX:GC1!,3334.3,3339.0,3331.1,3338.3,5311.0
2025-05-26 14:00:00+00:00,COMEX:GC1!,3338.5,3341.8,3335.8,3337.5,4804.0
2025-05-26 15:00:00+00:00,COMEX:GC1!,3337.5,3339.6,3336.9,3337.9,2589.0
2025-05-26 16:00:00+00:00,COMEX:GC1!,3337.9,3343.8,3337.5,3342.6,2833.0
2025-05-26 17:00:00+00:00,COMEX:GC1!,3342.4,3343.5,3340.4,3341.1,1098.0
2025-05-26 18:00:00+00:00,COMEX:GC1!,3341.1,3343.3,3340.9,3342.2,712.0
2025-05-26 22:00:00+00:00,COMEX:GC1!,3342.8,3349.0,3342.4,3347.5,2297.0
2025-05-26 23:00:00+00:00,COMEX:GC1!,3347.5,3348.6,3344.1,3345.7,1905.0
2025-05-27 00:00:00+00:00,COMEX:GC1!,3345.9,3349.7,3342.0,3344.8,3490.0
2025-05-27 01:00:00+00:00,COMEX:GC1!,3345.0,3347.1,3330.6,3335.0,5729.0
2025-05-27 02:00:00+00:00,COMEX:GC1!,3335.3,3343.8,3334.2,3342.2,4048.0
2025-05-27 03:00:00+00:00,COMEX:GC1!,3342.1,3347.0,3340.4,3341.0,2962.0
2025-05-27 04:00:00+00:00,COMEX:GC1!,3340.9,3341.3,3330.0,3330.3,3803.0
2025-05-27 05:00:00+00:00,COMEX:GC1!,3330.3,3332.1,3315.0,3322.8,10797.0
2025-05-27 06:00:00+00:00,COMEX:GC1!,3322.6,3327.7,3304.2,3308.4,14700.0
2025-05-27 07:00:00+00:00,COMEX:GC1!,3308.1,3312.4,3291.7,3295.8,13478.0
2025-05-27 08:00:00+00:00,COMEX:GC1!,3295.6,3309.9,3295.2,3297.1,11808.0
2025-05-27 09:00:00+00:00,COMEX:GC1!,3297.2,3308.7,3293.8,3295.1,9000.0
2025-05-27 10:00:00+00:00,COMEX:GC1!,3295.0,3298.9,3288.0,3291.5,8684.0
2025-05-27 11:00:00+00:00,COMEX:GC1!,3291.8,3296.7,3286.1,3286.8,6843.0
2025-05-27 12:00:00+00:00,COMEX:GC1!,3286.7,3296.7,3286.4,3292.1,7697.0
2025-05-27 13:00:00+00:00,COMEX:GC1!,3292.3,3303.7,3290.8,3294.1,12066.0
2025-05-27 14:00:00+00:00,COMEX:GC1!,3293.9,3302.4,3283.0,3298.8,13555.0
2025-05-27 15:00:00+00:00,COMEX:GC1!,3298.9,3302.1,3287.6,3291.8,8560.0
2025-05-27 16:00:00+00:00,COMEX:GC1!,3291.8,3297.4,3291.3,3296.6,3490.0
2025-05-27 17:00:00+00:00,COMEX:GC1!,3296.6,3303.3,3295.4,3300.2,7382.0
2025-05-27 18:00:00+00:00,COMEX:GC1!,3300.3,3302.9,3298.2,3302.0,2538.0
2025-05-27 19:00:00+00:00,COMEX:GC1!,3301.9,3306.9,3301.9,3302.9,2814.0
2025-05-27 20:00:00+00:00,COMEX:GC1!,3303.1,3303.9,3298.5,3299.7,1550.0
2025-05-27 22:00:00+00:00,COMEX:GC1!,3300.9,3304.4,3299.9,3301.7,1324.0
2025-05-27 23:00:00+00:00,COMEX:GC1!,3302.1,3310.1,3295.1,3308.3,2312.0
2025-05-28 00:00:00+00:00,COMEX:GC1!,3308.5,3314.9,3306.8,3307.1,2316.0
2025-05-28 01:00:00+00:00,COMEX:GC1!,3306.9,3309.3,3296.8,3300.0,2644.0
2025-05-28 02:00:00+00:00,COMEX:GC1!,3299.9,3312.4,3298.7,3301.7,2795.0
2025-05-28 03:00:00+00:00,COMEX:GC1!,3301.5,3303.4,3289.9,3296.6,3131.0
2025-05-28 04:00:00+00:00,COMEX:GC1!,3296.5,3298.9,3293.1,3295.2,1368.0
2025-05-28 05:00:00+00:00,COMEX:GC1!,3294.8,3309.3,3294.8,3305.6,2653.0
2025-05-28 06:00:00+00:00,COMEX:GC1!,3305.7,3307.2,3296.6,3306.7,1976.0
2025-05-28 07:00:00+00:00,COMEX:GC1!,3306.9,3321.0,3305.9,3317.4,4918.0
2025-05-28 08:00:00+00:00,COMEX:GC1!,3317.8,3322.3,3313.7,3320.3,3613.0
2025-05-28 09:00:00+00:00,COMEX:GC1!,3320.2,3324.5,3318.8,3323.3,1915.0
2025-05-28 10:00:00+00:00,COMEX:GC1!,3323.5,3323.9,3310.2,3311.9,1692.0
2025-05-28 11:00:00+00:00,COMEX:GC1!,3312.0,3314.1,3306.3,3310.6,1898.0
2025-05-28 12:00:00+00:00,COMEX:GC1!,3310.3,3313.5,3304.4,3310.9,3356.0
2025-05-28 13:00:00+00:00,COMEX:GC1!,3310.8,3315.5,3295.2,3303.6,8089.0
2025-05-28 14:00:00+00:00,COMEX:GC1!,3303.7,3308.3,3298.9,3301.3,5053.0
2025-05-28 15:00:00+00:00,COMEX:GC1!,3301.4,3301.5,3291.1,3294.3,4022.0
2025-05-28 16:00:00+00:00,COMEX:GC1!,3294.7,3297.5,3286.1,3291.3,2154.0
2025-05-28 17:00:00+00:00,COMEX:GC1!,3291.5,3297.3,3289.5,3294.9,1544.0
2025-05-28 18:00:00+00:00,COMEX:GC1!,3295.1,3301.0,3294.7,3299.6,1206.0
2025-05-28 19:00:00+00:00,COMEX:GC1!,3300.0,3300.9,3291.5,3294.6,1387.0
2025-05-28 20:00:00+00:00,COMEX:GC1!,3294.5,3295.1,3273.5,3284.4,949.0
2025-05-28 22:00:00+00:00,COMEX:GC1!,3311.8,3318.6,3305.0,3310.9,3407.0
2025-05-28 23:00:00+00:00,COMEX:GC1!,3310.9,3311.7,3271.2,3282.7,17995.0
2025-05-29 00:00:00+00:00,COMEX:GC1!,3282.5,3293.0,3277.1,3288.9,12673.0
2025-05-29 01:00:00+00:00,COMEX:GC1!,3288.9,3289.7,3269.1,3286.8,14066.0
2025-05-29 02:00:00+00:00,COMEX:GC1!,3287.0,3299.1,3284.0,3293.6,9588.0
2025-05-29 03:00:00+00:00,COMEX:GC1!,3293.5,3304.2,3291.4,3298.1,7274.0
2025-05-29 04:00:00+00:00,COMEX:GC1!,3298.1,3299.9,3293.0,3293.2,5863.0
2025-05-29 05:00:00+00:00,COMEX:GC1!,3293.2,3296.7,3289.6,3296.5,5376.0
2025-05-29 06:00:00+00:00,COMEX:GC1!,3296.4,3300.6,3291.9,3295.5,5554.0
2025-05-29 07:00:00+00:00,COMEX:GC1!,3295.6,3311.7,3295.4,3310.7,7757.0
2025-05-29 08:00:00+00:00,COMEX:GC1!,3310.8,3314.1,3302.5,3306.3,5524.0
2025-05-29 09:00:00+00:00,COMEX:GC1!,3305.9,3307.5,3300.3,3306.2,3642.0
2025-05-29 10:00:00+00:00,COMEX:GC1!,3306.3,3325.2,3306.3,3321.5,10972.0
2025-05-29 11:00:00+00:00,COMEX:GC1!,3321.3,3330.6,3320.1,3324.2,8594.0
2025-05-29 12:00:00+00:00,COMEX:GC1!,3324.6,3342.3,3323.4,3341.3,14758.0
2025-05-29 13:00:00+00:00,COMEX:GC1!,3341.5,3347.2,3335.0,3337.3,18590.0
2025-05-29 14:00:00+00:00,COMEX:GC1!,3337.5,3344.7,3329.0,3334.7,16237.0
2025-05-29 15:00:00+00:00,COMEX:GC1!,3334.9,3346.8,3334.1,3346.2,8990.0
2025-05-29 16:00:00+00:00,COMEX:GC1!,3346.2,3356.3,3344.3,3347.1,11896.0
2025-05-29 17:00:00+00:00,COMEX:GC1!,3347.1,3349.3,3342.5,3349.0,7726.0
2025-05-29 18:00:00+00:00,COMEX:GC1!,3349.0,3350.5,3342.2,3345.5,5675.0
2025-05-29 19:00:00+00:00,COMEX:GC1!,3345.5,3345.7,3339.5,3340.6,3594.0
2025-05-29 20:00:00+00:00,COMEX:GC1!,3340.5,3342.7,3339.2,3342.6,1500.0
2025-05-29 22:00:00+00:00,COMEX:GC1!,3343.2,3345.3,3336.8,3337.4,2292.0
2025-05-29 23:00:00+00:00,COMEX:GC1!,3337.7,3340.7,3336.3,3339.0,2165.0
2025-05-30 00:00:00+00:00,COMEX:GC1!,3338.8,3342.3,3332.8,3335.9,3956.0
2025-05-30 01:00:00+00:00,COMEX:GC1!,3335.8,3347.0,3332.2,3334.1,7985.0
2025-05-30 02:00:00+00:00,COMEX:GC1!,3333.9,3336.4,3318.3,3320.5,9158.0
2025-05-30 03:00:00+00:00,COMEX:GC1!,3320.4,3325.9,3314.7,3318.0,5885.0
2025-05-30 04:00:00+00:00,COMEX:GC1!,3317.7,3320.3,3314.6,3319.5,2870.0
2025-05-30 05:00:00+00:00,COMEX:GC1!,3319.5,3328.4,3313.7,3327.3,6687.0
2025-05-30 06:00:00+00:00,COMEX:GC1!,3327.0,3327.8,3314.1,3325.5,6525.0
2025-05-30 07:00:00+00:00,COMEX:GC1!,3325.4,3325.4,3311.3,3319.2,6572.0
2025-05-30 08:00:00+00:00,COMEX:GC1!,3318.7,3323.5,3315.6,3320.0,4394.0
2025-05-30 09:00:00+00:00,COMEX:GC1!,3319.9,3323.7,3316.7,3320.0,4256.0
2025-05-30 10:00:00+00:00,COMEX:GC1!,3319.8,3324.8,3316.7,3319.3,3646.0
2025-05-30 11:00:00+00:00,COMEX:GC1!,3319.3,3321.5,3311.4,3318.2,5779.0
2025-05-30 12:00:00+00:00,COMEX:GC1!,3318.4,3331.5,3306.8,3328.8,24781.0
2025-05-30 13:00:00+00:00,COMEX:GC1!,3328.5,3332.9,3298.9,3300.6,21802.0
2025-05-30 14:00:00+00:00,COMEX:GC1!,3300.6,3311.3,3294.8,3306.6,17563.0
2025-05-30 15:00:00+00:00,COMEX:GC1!,3306.6,3317.2,3299.7,3312.6,18236.0
2025-05-30 16:00:00+00:00,COMEX:GC1!,3312.8,3320.2,3307.6,3317.7,9698.0
2025-05-30 17:00:00+00:00,COMEX:GC1!,3317.7,3319.0,3313.8,3315.2,5989.0
2025-05-30 18:00:00+00:00,COMEX:GC1!,3315.2,3319.3,3315.2,3318.1,2683.0
2025-05-30 19:00:00+00:00,COMEX:GC1!,3317.9,3319.4,3315.3,3318.7,3366.0
2025-05-30 20:00:00+00:00,COMEX:GC1!,3318.6,3319.7,3312.7,3313.1,2940.0
2025-06-01 22:00:00+00:00,COMEX:GC1!,3323.0,3338.7,3319.4,3336.4,6774.0
2025-06-01 23:00:00+00:00,COMEX:GC1!,3336.4,3339.9,3332.7,3333.3,2820.0
2025-06-02 00:00:00+00:00,COMEX:GC1!,3333.2,3338.7,3326.2,3334.5,5122.0
2025-06-02 01:00:00+00:00,COMEX:GC1!,3334.7,3337.1,3324.3,3326.6,4813.0
2025-06-02 02:00:00+00:00,COMEX:GC1!,3326.6,3335.4,3326.4,3330.5,3431.0
2025-06-02 03:00:00+00:00,COMEX:GC1!,3330.4,3332.8,3326.5,3332.5,2669.0
2025-06-02 04:00:00+00:00,COMEX:GC1!,3332.6,3341.9,3332.6,3337.7,3977.0
2025-06-02 05:00:00+00:00,COMEX:GC1!,3337.6,3350.0,3337.6,3347.8,6223.0
2025-06-02 06:00:00+00:00,COMEX:GC1!,3347.9,3369.9,3347.6,3368.9,11862.0
2025-06-02 07:00:00+00:00,COMEX:GC1!,3369.0,3384.0,3367.7,3377.2,14009.0
2025-06-02 08:00:00+00:00,COMEX:GC1!,3377.2,3381.2,3374.7,3376.5,5596.0
2025-06-02 09:00:00+00:00,COMEX:GC1!,3376.6,3376.9,3368.8,3372.7,6446.0
2025-06-02 10:00:00+00:00,COMEX:GC1!,3372.9,3376.3,3368.8,3373.3,7787.0
2025-06-02 11:00:00+00:00,COMEX:GC1!,3373.3,3385.6,3370.4,3381.2,9768.0
2025-06-02 12:00:00+00:00,COMEX:GC1!,3380.9,3388.9,3378.7,3380.1,10066.0
2025-06-02 13:00:00+00:00,COMEX:GC1!,3380.1,3401.3,3374.5,3395.8,17595.0
2025-06-02 14:00:00+00:00,COMEX:GC1!,3396.1,3404.2,3391.8,3400.6,16243.0
2025-06-02 15:00:00+00:00,COMEX:GC1!,3400.5,3403.5,3393.0,3399.1,8948.0
2025-06-02 16:00:00+00:00,COMEX:GC1!,3399.3,3404.7,3394.3,3396.9,6762.0
2025-06-02 17:00:00+00:00,COMEX:GC1!,3396.9,3400.9,3396.2,3399.2,6374.0
2025-06-02 18:00:00+00:00,COMEX:GC1!,3399.4,3405.4,3395.8,3404.4,6928.0
2025-06-02 19:00:00+00:00,COMEX:GC1!,3404.3,3407.3,3403.0,3406.3,3944.0
2025-06-02 20:00:00+00:00,COMEX:GC1!,3406.3,3408.1,3403.3,3406.4,3468.0
2025-06-02 22:00:00+00:00,COMEX:GC1!,3406.5,3416.6,3406.5,3414.8,4126.0
2025-06-02 23:00:00+00:00,COMEX:GC1!,3414.8,3417.8,3408.3,3412.8,3293.0
2025-06-03 00:00:00+00:00,COMEX:GC1!,3412.5,3414.2,3398.5,3401.3,6415.0
2025-06-03 01:00:00+00:00,COMEX:GC1!,3401.2,3401.3,3387.8,3397.3,12217.0
2025-06-03 02:00:00+00:00,COMEX:GC1!,3397.3,3403.0,3389.0,3393.6,6989.0
2025-06-03 03:00:00+00:00,COMEX:GC1!,3393.2,3394.1,3384.2,3385.7,5705.0
2025-06-03 04:00:00+00:00,COMEX:GC1!,3385.7,3389.8,3383.4,3386.9,3174.0
2025-06-03 05:00:00+00:00,COMEX:GC1!,3387.1,3392.8,3381.1,3389.8,5515.0
2025-06-03 06:00:00+00:00,COMEX:GC1!,3389.9,3392.1,3375.6,3383.2,9620.0
2025-06-03 07:00:00+00:00,COMEX:GC1!,3382.7,3385.5,3376.7,3384.6,7089.0
2025-06-03 08:00:00+00:00,COMEX:GC1!,3384.7,3389.8,3384.3,3385.5,4805.0
2025-06-03 09:00:00+00:00,COMEX:GC1!,3385.5,3387.0,3379.2,3381.2,4079.0
2025-06-03 10:00:00+00:00,COMEX:GC1!,3381.5,3383.1,3379.1,3379.9,2796.0
2025-06-03 11:00:00+00:00,COMEX:GC1!,3380.1,3384.8,3377.7,3383.3,3625.0
2025-06-03 12:00:00+00:00,COMEX:GC1!,3383.5,3387.2,3371.0,3383.6,13667.0
2025-06-03 13:00:00+00:00,COMEX:GC1!,3383.7,3387.0,3364.5,3370.4,17592.0
2025-06-03 14:00:00+00:00,COMEX:GC1!,3369.8,3374.6,3357.2,3370.5,21988.0
2025-06-03 15:00:00+00:00,COMEX:GC1!,3370.4,3375.5,3368.0,3374.0,7849.0
2025-06-03 16:00:00+00:00,COMEX:GC1!,3374.1,3377.4,3367.9,3372.3,5726.0
2025-06-03 17:00:00+00:00,COMEX:GC1!,3372.3,3378.7,3371.0,3377.6,4983.0
2025-06-03 18:00:00+00:00,COMEX:GC1!,3377.6,3378.2,3374.6,3377.6,2256.0
2025-06-03 19:00:00+00:00,COMEX:GC1!,3377.8,3379.8,3374.9,3376.4,2129.0
2025-06-03 20:00:00+00:00,COMEX:GC1!,3376.4,3379.3,3376.2,3376.9,1399.0
2025-06-03 22:00:00+00:00,COMEX:GC1!,3377.8,3382.5,3377.2,3381.2,1268.0
2025-06-03 23:00:00+00:00,COMEX:GC1!,3381.0,3386.1,3378.6,3384.5,2768.0
2025-06-04 00:00:00+00:00,COMEX:GC1!,3384.4,3384.7,3373.1,3373.6,6423.0
2025-06-04 01:00:00+00:00,COMEX:GC1!,3373.6,3396.7,3369.7,3395.2,9633.0
2025-06-04 02:00:00+00:00,COMEX:GC1!,3395.1,3397.1,3386.8,3389.4,5226.0
2025-06-04 03:00:00+00:00,COMEX:GC1!,3389.5,3391.2,3382.1,3383.3,3537.0
2025-06-04 04:00:00+00:00,COMEX:GC1!,3383.5,3385.7,3375.9,3378.4,4314.0
2025-06-04 05:00:00+00:00,COMEX:GC1!,3378.4,3380.3,3372.0,3374.7,5655.0
2025-06-04 06:00:00+00:00,COMEX:GC1!,3374.5,3382.2,3372.5,3379.6,4392.0
2025-06-04 07:00:00+00:00,COMEX:GC1!,3379.7,3389.1,3377.2,3378.0,5968.0
2025-06-04 08:00:00+00:00,COMEX:GC1!,3378.0,3388.0,3375.1,3386.5,5308.0
2025-06-04 09:00:00+00:00,COMEX:GC1!,3386.5,3389.0,3383.3,3387.1,4499.0
2025-06-04 10:00:00+00:00,COMEX:GC1!,3386.7,3388.4,3370.5,3374.6,6960.0
2025-06-04 11:00:00+00:00,COMEX:GC1!,3374.6,3376.2,3366.9,3370.5,7922.0
2025-06-04 12:00:00+00:00,COMEX:GC1!,3370.5,3385.4,3368.2,3383.0,17839.0
2025-06-04 13:00:00+00:00,COMEX:GC1!,3383.2,3387.2,3375.2,3377.0,13637.0
2025-06-04 14:00:00+00:00,COMEX:GC1!,3377.3,3409.7,3375.1,3401.5,26993.0
2025-06-04 15:00:00+00:00,COMEX:GC1!,3401.5,3403.3,3394.5,3396.3,10118.0
2025-06-04 16:00:00+00:00,COMEX:GC1!,3396.5,3400.5,3395.4,3399.4,4943.0
2025-06-04 17:00:00+00:00,COMEX:GC1!,3399.3,3405.5,3397.3,3403.7,5394.0
2025-06-04 18:00:00+00:00,COMEX:GC1!,3403.8,3406.8,3399.6,3400.7,3416.0
2025-06-04 19:00:00+00:00,COMEX:GC1!,3400.8,3400.9,3396.0,3397.3,3449.0
2025-06-04 20:00:00+00:00,COMEX:GC1!,3397.2,3399.3,3394.4,3397.4,2437.0
2025-06-04 22:00:00+00:00,COMEX:GC1!,3398.0,3399.5,3395.8,3397.2,1412.0
2025-06-04 23:00:00+00:00,COMEX:GC1!,3397.3,3402.7,3396.0,3401.6,1979.0
2025-06-05 00:00:00+00:00,COMEX:GC1!,3401.7,3405.2,3395.5,3403.5,5342.0
2025-06-05 01:00:00+00:00,COMEX:GC1!,3403.5,3407.7,3394.1,3397.3,6965.0
2025-06-05 02:00:00+00:00,COMEX:GC1!,3397.1,3398.8,3391.1,3393.7,4259.0
2025-06-05 03:00:00+00:00,COMEX:GC1!,3393.9,3400.5,3392.7,3393.4,3326.0
2025-06-05 04:00:00+00:00,COMEX:GC1!,3393.1,3395.9,3386.9,3391.6,4839.0
2025-06-05 05:00:00+00:00,COMEX:GC1!,3391.6,3393.4,3384.5,3387.3,4768.0
2025-06-05 06:00:00+00:00,COMEX:GC1!,3387.5,3393.6,3386.8,3389.4,4021.0
2025-06-05 07:00:00+00:00,COMEX:GC1!,3389.3,3398.0,3388.7,3394.8,4806.0
2025-06-05 08:00:00+00:00,COMEX:GC1!,3394.8,3400.4,3393.3,3398.8,3230.0
2025-06-05 09:00:00+00:00,COMEX:GC1!,3398.7,3415.3,3397.5,3413.5,13612.0
